datetime,inflow_cfs,outflow_cfs
10/6/2017,134,2163
10/7/2017,164,2267
10/8/2017,0,1906
10/9/2017,161,1471
10/10/2017,163,968
10/11/2017,90,2086
10/12/2017,215,2036
10/13/2017,129,2106
10/14/2017,183,2016
10/15/2017,0,2363
10/16/2017,157,2352
10/17/2017,139,2322
10/18/2017,161,2254
10/19/2017,166,2754
10/20/2017,171,2400
10/21/2017,277,2599
10/22/2017,282,2173
10/23/2017,213,2069
10/24/2017,197,1862
10/25/2017,225,1937
10/26/2017,228,1521
10/27/2017,112,1014
10/28/2017,141,810
10/29/2017,131,646
10/30/2017,0,846
10/31/2017,70,480
11/1/2017,103,51
11/2/2017,68,42
11/3/2017,123,46
11/4/2017,58,426
11/5/2017,47,712
11/6/2017,130,386
11/7/2017,0,297
11/8/2017,8,287
11/9/2017,98,481
11/10/2017,103,383
11/11/2017,41,295
11/12/2017,83,287
11/13/2017,93,42
11/14/2017,74,48
11/15/2017,125,49
11/16/2017,1072,53
11/17/2017,2345,45
11/18/2017,757,475
11/19/2017,434,946
11/20/2017,347,398
11/21/2017,369,318
11/22/2017,343,292
11/23/2017,414,285
11/24/2017,380,278
11/25/2017,382,279
11/26/2017,541,285
11/27/2017,718,256
11/28/2017,612,252
11/29/2017,566,26
11/30/2017,439,182
12/1/2017,368,32
12/2/2017,319,242
12/3/2017,259,336
12/4/2017,310,697
12/5/2017,213,290
12/6/2017,205,360
12/7/2017,200,174
12/8/2017,247,232
12/9/2017,210,55
12/10/2017,183,54
12/11/2017,182,285
12/12/2017,158,81
12/13/2017,191,165
12/14/2017,100,306
12/15/2017,185,442
12/16/2017,170,170
12/17/2017,165,165
12/18/2017,157,285
12/19/2017,132,312
12/20/2017,169,375
12/21/2017,97,431
12/22/2017,137,265
12/23/2017,182,259
12/24/2017,159,56
12/25/2017,180,52
12/26/2017,113,394
12/27/2017,164,344
12/28/2017,91,322
12/29/2017,129,257
12/30/2017,171,171
12/31/2017,171,171
1/1/2018,176,253
1/2/2018,137,265
1/3/2018,126,382
1/4/2018,0,263
1/5/2018,535,254
1/6/2018,246,220
1/7/2018,454,96
1/8/2018,1007,289
1/9/2018,1990,269
1/10/2018,1029,256
1/11/2018,695,257
1/12/2018,542,258
1/13/2018,497,263
1/14/2018,515,257
1/15/2018,412,231
1/16/2018,403,170
1/17/2018,415,182
1/18/2018,443,184
1/19/2018,444,262
1/20/2018,413,257
1/21/2018,311,260
1/22/2018,392,261
1/23/2018,336,284
1/24/2018,392,263
1/25/2018,292,370
1/26/2018,266,292
1/27/2018,286,260
1/28/2018,311,259
1/29/2018,286,260
1/30/2018,337,259
1/31/2018,283,257
2/1/2018,335,257
2/2/2018,309,257
2/3/2018,369,265
2/4/2018,370,266
2/5/2018,337,207
2/6/2018,345,189
2/7/2018,334,256
2/8/2018,329,251
2/9/2018,354,250
2/10/2018,354,250
2/11/2018,357,253
2/12/2018,301,248
2/13/2018,213,239
2/14/2018,288,236
2/15/2018,238,238
2/16/2018,264,186
2/17/2018,145,223
2/18/2018,172,224
2/19/2018,252,225
2/20/2018,163,216
2/21/2018,91,221
2/22/2018,247,221
2/23/2018,169,221
2/24/2018,185,237
2/25/2018,145,223
2/26/2018,332,307
2/27/2018,253,226
2/28/2018,129,285
3/1/2018,1677,400
3/2/2018,2932,550
3/3/2018,1499,449
3/4/2018,818,476
3/5/2018,570,438
3/6/2018,556,424
3/7/2018,579,526
3/8/2018,634,370
3/9/2018,506,347
3/10/2018,667,557
3/11/2018,602,575
